248, 496, 509, 501, 7888, 59992, 2020-12-15 14:35:52.691553
248, 497, 509, 502, 7890, 59972, 2020-12-15 14:35:52.727488
248, 495, 510, 502, 7242, 59687, 2020-12-15 14:35:52.834179
248, 497, 509, 502, 8027, 59521, 2020-12-15 14:35:52.848657
248, 496, 509, 501, 8839, 59746, 2020-12-15 14:35:52.905904
247, 495, 509, 501, 9052, 59743, 2020-12-15 14:35:52.997641
248, 495, 508, 502, 7439, 59314, 2020-12-15 14:35:53.043185
248, 494, 509, 502, 7374, 59304, 2020-12-15 14:35:53.116126
247, 495, 509, 502, 7088, 59525, 2020-12-15 14:35:53.162119
249, 496, 509, 501, 7030, 59542, 2020-12-15 14:35:53.230607
248, 495, 509, 501, 7052, 59618, 2020-12-15 14:35:53.237505
249, 496, 508, 501, 7067, 59685, 2020-12-15 14:35:53.267134
247, 496, 509, 501, 7009, 59628, 2020-12-15 14:35:53.293603
248, 496, 509, 501, 6966, 59552, 2020-12-15 14:35:53.330869
248, 496, 509, 501, 7006, 59646, 2020-12-15 14:35:53.383353
247, 497, 509, 501, 6954, 59496, 2020-12-15 14:35:53.459246
248, 496, 509, 501, 6988, 59588, 2020-12-15 14:35:53.463006
249, 496, 509, 502, 6954, 59503, 2020-12-15 14:35:53.477072
250, 495, 509, 501, 6945, 59500, 2020-12-15 14:35:53.533119
249, 495, 511, 502, 6956, 59525, 2020-12-15 14:35:53.568018
247, 495, 508, 501, 6912, 59421, 2020-12-15 14:35:53.600218
248, 495, 509, 501, 6864, 59445, 2020-12-15 14:35:53.625610
248, 496, 509, 501, 6865, 59305, 2020-12-15 14:35:53.652691
248, 496, 509, 502, 6859, 59289, 2020-12-15 14:35:53.714002
248, 496, 508, 502, 6905, 59138, 2020-12-15 14:35:53.790600
248, 495, 508, 501, 6911, 59085, 2020-12-15 14:35:53.806945
248, 495, 510, 502, 6937, 59094, 2020-12-15 14:35:53.834033
248, 496, 509, 501, 6956, 59168, 2020-12-15 14:35:53.873238
248, 496, 509, 501, 6901, 59111, 2020-12-15 14:35:53.929548
248, 494, 509, 504, 6911, 59142, 2020-12-15 14:35:53.955881
248, 496, 509, 501, 6935, 59201, 2020-12-15 14:35:53.985075
248, 495, 509, 501, 6821, 59116, 2020-12-15 14:35:54.019377
248, 496, 509, 501, 6821, 59132, 2020-12-15 14:35:54.043061
248, 497, 508, 503, 6824, 59147, 2020-12-15 14:35:54.073494
248, 495, 509, 501, 6782, 59107, 2020-12-15 14:35:54.146526
248, 496, 509, 501, 6813, 59057, 2020-12-15 14:35:54.161404
248, 496, 511, 505, 6801, 59096, 2020-12-15 14:35:54.195365
248, 496, 509, 501, 6820, 59040, 2020-12-15 14:35:54.223179
248, 494, 509, 502, 6828, 59013, 2020-12-15 14:35:54.252373
248, 496, 511, 502, 6861, 59186, 2020-12-15 14:35:54.292946
247, 496, 509, 502, 6812, 59219, 2020-12-15 14:35:54.311460
249, 495, 509, 501, 7016, 59630, 2020-12-15 14:35:54.388672
248, 497, 511, 501, 7000, 59598, 2020-12-15 14:35:54.433707
249, 497, 509, 501, 6900, 59369, 2020-12-15 14:35:54.573402
249, 498, 508, 502, 6850, 59109, 2020-12-15 14:35:54.576576
248, 494, 509, 502, 7020, 58861, 2020-12-15 14:35:54.650957
247, 495, 508, 501, 7129, 58806, 2020-12-15 14:35:54.734886
248, 495, 509, 502, 8591, 59521, 2020-12-15 14:35:54.861722
248, 494, 508, 502, 7915, 59329, 2020-12-15 14:35:54.868583
250, 495, 508, 503, 7177, 59180, 2020-12-15 14:35:54.976064
248, 495, 508, 501, 6782, 59260, 2020-12-15 14:35:54.980952
249, 496, 508, 502, 6333, 59289, 2020-12-15 14:35:55.040914
248, 496, 508, 502, 6378, 59016, 2020-12-15 14:35:55.043557
249, 496, 508, 502, 6426, 58985, 2020-12-15 14:35:55.059099
248, 496, 508, 502, 6667, 58705, 2020-12-15 14:35:55.189807
247, 495, 510, 502, 6447, 58798, 2020-12-15 14:35:55.192019
248, 495, 508, 502, 6215, 59028, 2020-12-15 14:35:55.242214
248, 496, 508, 505, 5834, 59175, 2020-12-15 14:35:55.276598
248, 496, 508, 504, 4609, 58257, 2020-12-15 14:35:55.284104
248, 495, 509, 502, 4445, 58092, 2020-12-15 14:35:55.423474
247, 495, 509, 502, 4826, 58494, 2020-12-15 14:35:55.495404
249, 495, 509, 501, 5087, 58660, 2020-12-15 14:35:55.498063
248, 495, 511, 502, 5553, 58797, 2020-12-15 14:35:55.512711
250, 495, 509, 502, 5938, 58991, 2020-12-15 14:35:55.676568
248, 497, 511, 502, 5961, 59063, 2020-12-15 14:35:55.679299
247, 496, 509, 502, 6021, 59181, 2020-12-15 14:35:55.694036
249, 496, 509, 502, 6045, 59265, 2020-12-15 14:35:55.753906
248, 494, 509, 502, 6200, 59323, 2020-12-15 14:35:55.825557
248, 495, 509, 502, 6191, 59315, 2020-12-15 14:35:55.828369
248, 495, 509, 502, 6170, 59248, 2020-12-15 14:35:55.975326
248, 496, 508, 502, 6237, 59252, 2020-12-15 14:35:55.986694
248, 494, 509, 502, 6171, 59412, 2020-12-15 14:35:56.320526
248, 495, 510, 503, 6077, 59547, 2020-12-15 14:35:56.464564
248, 495, 512, 502, 5993, 59459, 2020-12-15 14:35:56.609189
248, 495, 509, 502, 5844, 59334, 2020-12-15 14:35:56.625845
248, 496, 510, 502, 5980, 59262, 2020-12-15 14:35:56.953765
247, 495, 509, 502, 6127, 59400, 2020-12-15 14:35:57.103952
